Unnamed: 0,Acc_no,Analysis,Array_type,Cell_line,CO2,Control_condition,Control_gene_down,Control_gene_up,Control_PD,Control_specifics,Control_subtype,Control_time,Control_type,Disease,ENA_acc,FBS,Gene,Gene_down,Gene_up,Immortal_line,Immortal_mechanism,LogFC,MegaP,numeric_time,Organ,Oxygen,P_S,PD,Pre_SASP_t,Pvalues,Quiesce_inducer,Radiation_dose,Replicates,RNAseq_Microarray,Sen_subtype,Sen_type,SENvCON,Seq_platform,Single_Paired,Species,Spot_length,Study,Subtype_subtype,Time_after_induction,Treatment,Treatment_dose,X,X1or2_colour,Comparison,cellage_gene_name,cellage_senescence_effect,cellage_senescence_type,cellage_pmid,direction
1610304,GSE122918,Limma,Affymetrix_HTA2_0,WI38,,RAS,ETS1,none,,R144_siETS1,RAS,6d,OIS,none,PRJNA506911,,BTG3,RELA,none,No,,0.025,1.353493,6.0,Lung,,,,No,0.7388292,,,4,M,RAS,OIS,No,,,human,,bischof_2,ER:RASv12,6d,siRELA1,20uM,R144relA1_R144ets11,1,bischof_2_R144relA1_R144ets11,BTG anti-proliferation factor 3,Inhibits,Oncogene-induced,22020331,no_change
5823516,GSE122079,Limma,,IMR,,RAS_ouabain,IONpump,none,14.0,RAS36h_ouab,RAS,7d,OIS,none,PRJNA503415,10.00%,MECP2,IONpump,none,No,,2.89333,26.73212,7.0,Lung,,,14.0,No,0.03740818,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RASouab36,,herranz_2_RASdig36_RASouab36,methyl-CpG binding protein 2,Inhibits,Replicative,20065105,upregulated
5786849,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV36h,RAS,7d,OIS,none,PRJNA503415,10.00%,MTOR,IONpump,none,No,,-1.417559,-1637073.0,7.0,Lung,,,14.0,No,6.108463e-07,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,ouabain,none,RASouab36_RAS36,,herranz_2_RASouab36_RAS36,mechanistic target of rapamycin kinase,Inhibits,Stress-induced,31219803,downregulated
6641416,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,DDISshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,NQO1,p53,none,No,,-1.816934,-1392258000000.0,7.0,Lung,5.00%,Yes,,No,7.182578e-13,,10dPuromycin,3,M,RAS,OIS,No,,,Human,,kirschner_1,H-RASG12V,7d,shp53,none,Rshp53_Dshp53,1,kirschner_1_Rshp53_Dshp53,NAD(P)H quinone dehydrogenase 1,Induces,Oncogene-induced,26078718,downregulated
11340144,GSE141991,Limma,,IMR,5.00%,OIS,none,none,,ER_RAS,RAS,7d,OIS,none,PRJNA595545,10.00%,ING1,METTL14,none,No,,-1.121528,-100.5965,7.0,Lung,2.00%,,,No,0.009940703,,,3,R,RAS,OIS,No,NextSeq_500,Paired,Human,75,zhang_2,ER_RAS,7d,siMETTL14,none,OKO_O,,zhang_2_OKO_O,inhibitor of growth family member 1,Induces,Unclear,18691180,downregulated
4486311,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,LOXL2,SKP1A,none,No,,-1.016516,-787.9463,6.0,Lung,,,14.0,No,0.001269122,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,SKP1A,none,SKP1A_RASc,,georgilis_1_SKP1A_RASc,lysyl oxidase like 2,Inhibits,Oncogene-induced,24113189,downregulated
9854052,GSE74324,Limma,,IMR,,RASshRELA,RELA,none,,RASshRELA,RAS,12d,OIS,none,PRJNA299683,10.00%,BTG3,p53_pRb,none,No,,2.083925,7.271068e+22,12.0,Lung,,,,No,1.375314e-23,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp53pRb,none,RASshp53pRb_RASshRELA,,tasdemir_RASshp53pRb_RASshRELA,BTG anti-proliferation factor 3,Inhibits,Oncogene-induced,22020331,upregulated
11054017,E-MTAB-9714,Limma,,WI38,5.00%,DDIS,none,none,,DDIS_shNT,Etoposide,9d,DDIS,none,ERP124778,10.00%,RHOA,H2AJ,none,Yes,hTERT,0.2605456,15819.5,9.0,Lung,5.00%,,,No,6.321311e-05,,48hr_100uM,6,R,Etoposide,DDIS,No,NextSeq_500,Paired,Human,43,mangelinck_1,Etoposide,9d,shH2AJ,pred3d_9d1ugml,DKD_D,,mangelinck_1_DKD_D,ras homolog family member A,Inhibits,Oncogene-induced,19147561,no_change
1592852,GSE122918,Limma,Affymetrix_HTA2_0,WI38,,RAS,none,none,,R144_siCTRL,RAS,6d,OIS,none,PRJNA506911,,RECK,RELA,none,No,,1.0625,50681510283.0,6.0,Lung,,,,No,1.973106e-11,,,4,M,RAS,OIS,No,,,human,,bischof_2,ER:RASv12,6d,siRELA1,20uM,R144relA1_R144ctrl,1,bischof_2_R144relA1_R144ctrl,reversion inducing cysteine rich protein with kazal motifs,Inhibits,Unclear,20407016,upregulated
4056904,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,SIK1,CEBPb,none,No,,0.0,0.0,6.0,Lung,,,14.0,No,1.0,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,CEBPB,none,CEBPB_RASc,,georgilis_1_CEBPB_RASc,salt inducible kinase 1,Induces,Unclear,26583757,no_change
5868092,GSE122079,Limma,,IMR,,RAS_digoxin,IONpump,none,14.0,RAS16h_dig,RAS,7d,OIS,none,PRJNA503415,10.00%,AXL,IONpump,none,No,,-1.078168,-7352735963.0,7.0,Lung,,,14.0,No,1.360038e-10,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin_caspase_inhibitor,none,RASdig36CI_RASdig16,,herranz_2_RASdig36CI_RASdig16,AXL receptor tyrosine kinase,Induces,Unclear,26583757,downregulated
2754752,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,GR,,BRAF_24h_Clob_2h,RAF,1d,OIS,none,PRJNA556258,,NRF1,none,GR,Yes,hTERT,9.677393,29.91507,3.0,Skin,,,,Yes,0.03342796,,1000ng_ml,4,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,3d,clobetasol,2nM_2h,O72Clob2_O24Clob2,1,carvalho_1_O72Clob2_O24Clob2,nuclear respiratory factor 1,Inhibits,Unclear,30486409,upregulated
75497410,GSE214409,Limma,,IMR,,OIS,none,none,,RAS,RAS,7d,OIS,,PRJNA885153,10%,STAT5B,none,WSTF,No,,1.70350885689038,30.1430984475227,7.0,Lung,3%,,,No,0.0331750898714324,,,3,R,Prolif,,No,Illumina_HiSeq_2500,Single,Human,51,Dou,Prolif_WSTFOE,7d,WSTF,none,PW_O,,Dou_PW_O,signal transducer and activator of transcription 5B,Induces,Unclear,20536843,upregulated
5885008,GSE122079,Limma,,IMR,,RAS_ouabain,IONpump,none,14.0,RAS16h_ouab,RAS,7d,OIS,none,PRJNA503415,10.00%,LMNB1,IONpump,none,No,,3.655453,369851097125.0,7.0,Lung,,,14.0,No,2.703791e-12,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,ouabain,none,RASouab36_RASouab16,,herranz_2_RASouab36_RASouab16,lamin B1,Inhibits,Oncogene-induced,22155925,upregulated
4150453,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,G6PD,CCL23,none,No,,1.825686,790386084.0,6.0,Lung,,,14.0,No,1.265204e-09,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,CCL23,none,CCL23_RASc,,georgilis_1_CCL23_RASc,glucose-6-phosphate dehydrogenase,Inhibits,Stress-induced,10980404,upregulated
10426753,GSE133292,Limma,,BJ,,Bleomycin,none,none,,Bleomycin12d,Bleomycin,12d,DDIS,none,PRJNA551006,10.00%,HJURP,p53,none,No,,4.175055,6127260.0,28.0,Skin,,,,No,1.632051e-07,,40ugml_2hr,2,R,Bleomycin,DDIS,No,Illumina_HiSeq_2500,Paired,Human,250,wang_2,Bleomycin,28d,sgp53,none,Bshp53_B12d,,wang_2_Bshp53_B12d,Holliday junction recognition protein,Inhibits,Unclear,23292286,upregulated
2579262,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,none,,BRAF_48h_DMSO_2h,RAF,2d,OIS,none,PRJNA556258,,HSPB1,none,GR,Yes,hTERT,14.75076,163.9804,2.0,Skin,,,,Yes,0.006098289,,1000ng_ml,4,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,2d,clobetasol,2nM_2h,O48Clob2_O48DMSO2,1,carvalho_1_O48Clob2_O48DMSO2,heat shock protein family B (small) member 1,Inhibits,Stress-induced,18089808,upregulated
574845,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,E2F7,none,,RASshE2F7,RAS,7d,OIS,none,PRJNA173792,10%,LMNA,pRb_E2F7,none,No,,-1.180407,-241.3434,7.0,Lung,,,,No,0.004143474,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,shpRb_shE2F7,none,SshRBE2F7_SshE2F7,1,aksoy_1_SshRBE2F7_SshE2F7,lamin A/C,Unclear,Unclear,28483909,downregulated
3667181,GSE2487,Limma,Affymetrix_U133A,IMR,,OIS,none,none,,MEK_ER,MEK,3d,OIS,none,PRJNA91885,,EWSR1,none,SmallT,Yes,hTERT,-331.15,-141.8151,3.0,Lung,,,,Yes,0.007051433,,,2,M,MEK,OIS,No,,,Human,,collado_1,MEK_ER,3d,SmallT,none,Rst_R,1,collado_1_Rst_R,EWS RNA binding protein 1,Induces,Unclear,21030557,downregulated
4188520,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,IGFBP7,DUSP11,none,No,,-1.105033,-987.2391,6.0,Lung,,,14.0,No,0.001012926,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,DUSP11,none,DUSP11_RASc,,georgilis_1_DUSP11_RASc,insulin like growth factor binding protein 7,Induces,Oncogene-induced,18267069,downregulated
5358898,GSE127116,Limma,,IMR,,RAS_siLTR2,LTR2,none,,RASd8_siLTR2,RAS,8d,OIS,none,PRJNA524181,10.00%,WNT16,LTR2,none,No,,1.324687,15840.19,8.0,Lung,,,,No,6.313054e-05,,,3,R,RAS,OIS,No,IonXpress,Single,Human,110,hari,ER:RAS,8d,siLTR2,none,R8siLTR2_R5siLTR2,,hari_R8siLTR2_R5siLTR2,Wnt family member 16,Induces,Replicative,19951988,upregulated
6621478,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDIS,none,none,,DDIS,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,XAF1,p53,none,No,,-0.211741,-5.397043,7.0,Lung,5.00%,Yes,,No,0.1852867,,10dPuromycin,3,M,RAS,OIS,No,,,Human,,kirschner_1,H-RASG12V,7d,shp53,none,Rshp53_D,1,kirschner_1_Rshp53_D,XIAP associated factor 1,Induces,Stress-induced,26802028,no_change
11560199,GSE178115,Limma,Agilent,HDF,,REP,ROCK,none,,REP_3d,REP,3d,REP,none,PRJNA737497,10%,CXCR2,none,none,No,,-6.333333,-23.26788,3.0,Skin,,,,Yes,0.0429777,,,3,M,REP,REP,No,,,Human,,Yang,REP,3d,Y27632,2.5uM,R3dROCKi_R3d,1,Yang_R3dROCKi_R3d,C-X-C motif chemokine receptor 2,Induces,Replicative,18555777,downregulated
97190310,GSE214409,Limma,,IMR,,OIS,none,none,,OIS_ctrlVector,RAS,7d,OIS,,PRJNA885153,10%,LPAR3,none,WSTF,No,,0.213903735941876,5.63194931598234,7.0,Lung,3%,,,No,0.177558416082013,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,51,Dou,RAS_WSTFOE,7d,WSTF,none,OW_O,,Dou_OW_O,lysophosphatidic acid receptor 3,Inhibits,Unclear,27641212,no_change
4385865,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,GNG11,PEO1,none,No,,1.346595,973275.4,6.0,Lung,,,14.0,No,1.027458e-06,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,PEO1,none,PEO1_RASc,,georgilis_1_PEO1_RASc,G protein subunit gamma 11,Induces,Stress-induced,17092487,upregulated
1537273,GSE122918,Limma,Affymetrix_HTA2_0,WI38,,RAS,RELA,none,,R72_siRELA1,RAS,3d,OIS,none,PRJNA506911,,CUX1,JUN,none,No,,-0.35,-27711.54,6.0,Lung,,,,No,3.608604e-05,,,4,M,RAS,OIS,No,,,human,,bischof_2,ER:RASv12,6d,siJUN1,20uM,R144jun1_R72relA1,1,bischof_2_R144jun1_R72relA1,cut like homeobox 1,Inhibits,Oncogene-induced,24618719,no_change
1599171,GSE122918,Limma,Affymetrix_HTA2_0,WI38,,RAS,ETS1,none,,R144_siETS1,RAS,6d,OIS,none,PRJNA506911,,CXCL1,JUN,none,No,,-1.825,-35909467299.0,6.0,Lung,,,,No,2.784781e-11,,,4,M,RAS,OIS,No,,,human,,bischof_2,ER:RASv12,6d,siJUN1,20uM,R144jun1_R144ets11,1,bischof_2_R144jun1_R144ets11,C-X-C motif chemokine ligand 1,Induces,Oncogene-induced,17060621,downregulated
5777050,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV16h,RAS,6d,OIS,none,PRJNA503415,10.00%,RUNX1,IONpump,none,No,,1.316912,148108.1,6.0,Lung,,,14.0,No,6.751825e-06,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,6d,ouabain,none,RASouab16_RAS16,,herranz_2_RASouab16_RAS16,RUNX family transcription factor 1,Induces,Unclear,19448675,upregulated
5773881,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV16h,RAS,6d,OIS,none,PRJNA503415,10.00%,MAPK12,IONpump,none,No,,-1.128733,-66458395.0,6.0,Lung,,,14.0,No,1.504701e-08,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,6d,ouabain,none,RASouab16_RAS16,,herranz_2_RASouab16_RAS16,mitogen-activated protein kinase 12,Induces,Unclear,26583757,downregulated
11575853,GSE178115,Limma,Agilent,HDF,,REP,ROCK,none,,REP_3d,REP,3d,REP,none,PRJNA737497,10%,ULK3,none,none,No,,-33.66667,-24.06568,3.0,Skin,,,,Yes,0.04155295,,,3,M,REP,REP,No,,,Human,,Yang,REP,3d,Y27632,2.5uM,R3dROCKi_R3d,1,Yang_R3dROCKi_R3d,unc-51 like kinase 3,Induces,Unclear,19279323,downregulated
4560940,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,MCU,RELA,none,No,,1.169113,7080.03,6.0,Lung,,,14.0,No,0.0001412423,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,RELA,none,RELA_RASc,,georgilis_1_RELA_RASc,mitochondrial calcium uniporter,Induces,Oncogene-induced,24797322,upregulated
45520011,GSE224071,Limma,,IMR,5%,OIS,none,none,,RAS_100nM4OHT,RAS,10d,OIS,none,PRJNA929514,10%,HOPX,none,none,No,,-2.51248632142436,-408224.982388724,10.0,Lung,,Yes,,No,2.44962959921882e-06,,100nM_4OHT_7days,3,R,RAS,OIS,No,NextSeq_2000,Single,Human,71,McHugh_2,RAS,10d,DDD86481,1.5uM,ODDD_O,,McHugh_2_ODDD_O,HOP homeobox,Induces,Oncogene-induced,25345926,downregulated
4137093,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,DPP4,C20,none,No,,0.7477903,96.90183,6.0,Lung,,,14.0,No,0.01031972,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,C20,none,C20_RASc,,georgilis_1_C20_RASc,dipeptidyl peptidase 4,Induces,Oncogene-induced,29481642,no_change
9854021,GSE74324,Limma,,IMR,,RASshRELA,RELA,none,,RASshRELA,RAS,12d,OIS,none,PRJNA299683,10.00%,BRIP1,p53_pRb,none,No,,2.09903,433278900000000.0,12.0,Lung,,,,No,2.307982e-15,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp53pRb,none,RASshp53pRb_RASshRELA,,tasdemir_RASshp53pRb_RASshRELA,BRCA1 interacting helicase 1,Inhibits,Oncogene-induced,22137763,upregulated
1491020,GSE122918,Limma,Affymetrix_HTA2_0,WI38,,RAS,JUN,none,,R72_siJUN1,RAS,3d,OIS,none,PRJNA506911,,MAGOHB,ETS1,none,No,,0.6,10048660.0,6.0,Lung,,,,No,9.951576e-08,,,4,M,RAS,OIS,No,,,human,,bischof_2,ER:RASv12,6d,siETS11,20uM,R144ets11_R72jun1,1,bischof_2_R144ets11_R72jun1,"mago homolog B, exon junction complex subunit",Inhibits,Replicative,26206181,no_change
5820205,GSE122079,Limma,,IMR,,RAS_ouabain,IONpump,none,14.0,RAS36h_ouab,RAS,7d,OIS,none,PRJNA503415,10.00%,DDAH2,IONpump,none,No,,-0.3081263,-6.996732,7.0,Lung,,,14.0,No,0.1429239,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RASouab36,,herranz_2_RASdig36_RASouab36,dimethylarginine dimethylaminohydrolase 2,Inhibits,Unclear,24764313,no_change
5747824,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV36h,RAS,7d,OIS,none,PRJNA503415,10.00%,HIRA,IONpump,none,No,,-0.4883722,-31.37335,7.0,Lung,,,14.0,No,0.03187419,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RAS36,,herranz_2_RASdig36_RAS36,histone cell cycle regulator,Induces,Oncogene-induced,15621527,no_change
112775410,GSE214409,Limma,,IMR,,OIS,none,none,,OIS_ctrlVector,RAS,7d,OIS,,PRJNA885153,10%,RUNX1,none,WSTF,No,,0.0020113892812387,1.01281657722277,7.0,Lung,3%,,,No,0.987345608759768,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,51,Dou,RAS_WSTFOE,7d,WSTF,none,OW_O,,Dou_OW_O,RUNX family transcription factor 1,Induces,Unclear,19448675,no_change
10250455,GSE132369,Limma,,IMR,5.00%,IR_Parkin,none,Parkin,,IR_Parkin,IR,10d,DDIS,Parkin,PRJNA547764,10.00%,CARF,mitochondrial,Parkin,No,,1.003287,1099.409,10.0,Lung,3.00%,Yes,,No,0.0009095796,,20Gy,3,R,IR,DDIS,No,NextSeq_500,Paired,Human,71,vizioli,Xrays,10d,CCCP,48h12.5uMCCCP2daIR,ICP_IP,,vizioli_ICP_IP,calcium responsive transcription factor,Induces,Replicative,19001376,upregulated
14108211,GSE190998,Limma,,WI38,5%,Prolif,none,none,,Prolif_siCtrl,Etoposide,8d,DDIS,none,PRJNA789266,10%,MSN,NTRK2,none,No,,0.175180626217371,69388.8720858863,8.0,Lung,,0.50%,,No,1.44115327132317e-05,,50uM,3,R,Etoposide,DDIS,No,Illumina_NovaSeq6000,Paired,Human,204,Anerillas_2,Etoposide,8d,siNTRK2,none,DN_P,,Anerillas_2_DN_P,moesin,Inhibits,Unclear,20376899,no_change
5769311,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV16h,RAS,6d,OIS,none,PRJNA503415,10.00%,BTG2,IONpump,none,No,,1.43198,308472138125.0,6.0,Lung,,,14.0,No,3.241784e-12,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,6d,ouabain,none,RASouab16_RAS16,,herranz_2_RASouab16_RAS16,BTG anti-proliferation factor 2,Induces,Replicative,20569234,upregulated
5560522,GSE61130,Limma,,IMR,,RAS,none,none,15.0,RAS_EV,RAS,7d,OIS,none,PRJNA260300,,DNMT3B,none,ZFP36L1,No,,1.271716,26781.12,7.0,Lung,,,15.0,No,3.733974e-05,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Paired,Human,200,herranz_1,ER_RAS,7d,ZFP36L1mut,none,RASZmut_RAS,,herranz_1_RASZmut_RAS,DNA methyltransferase 3 beta,Inhibits,Unclear,21572997,upregulated
5310820,GSE127116,Limma,,IMR,,RAS,none,none,,RASd5,RAS,5d,OIS,none,PRJNA524181,10.00%,ARID1A,LTR10,none,No,,0.3816373,65.88679,5.0,Lung,,,,No,0.01517755,,,3,R,RAS,OIS,No,IonXpress,Single,Human,110,hari,ER:RAS,5d,siLTR10,none,R5siLTR10_R5,,hari_R5siLTR10_R5,AT-rich interaction domain 1A,Induces,Oncogene-induced,28942143,no_change
5183595,GSE101758,Limma,,IMR,,RAS,none,none,14.0,RAS_siC,RAS,5d,OIS,none,PRJNA395378,,SMARCA4,EXOC7,none,No,,0.1082468,3.043325,5.0,Lung,,,14.0,No,0.328588,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_3,ER_RAS,5d,shEXOC7,none,RASsiEXOC7_RAS,,georgilis_3_RASsiEXOC7_RAS,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",Inhibits,Replicative,20697355,no_change
10510903,GSE98240,Limma,Affymetrix_HuGene1,BJ,,DDIS,none,none,,Etoposide_50uM_48h,Etoposide,3d,DDIS,none,PRJNA384368,10.00%,CKAP2,p21,none,No,,1.111409,3819960.0,3.0,Skin,,Yes,,Yes,2.617828e-07,,50uM_48h,3,M,Etoposide,DDIS,No,,,Human,,yosef_1,Etoposide,3d,sip21,none,Dp21_D,1,yosef_1_Dp21_D,cytoskeleton associated protein 2,Inhibits,Unclear,32264951,upregulated
9681577,GSE74324,Limma,,IMR,,RAS,none,none,,RASshC,RAS,12d,OIS,none,PRJNA299683,10.00%,CKAP2,p53,none,No,,0.7575128,20467508.0,12.0,Lung,,,,No,4.885793e-08,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp53,none,RASshp53_RAS,,tasdemir_RASshp53_RAS,cytoskeleton associated protein 2,Inhibits,Unclear,32264951,no_change
6637256,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,DDISshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,DHCR24,p53,none,No,,1.220692,311951.3,7.0,Lung,5.00%,Yes,,No,3.205628e-06,,10dPuromycin,3,M,RAS,OIS,No,,,Human,,kirschner_1,H-RASG12V,7d,shp53,none,Rshp53_Dshp53,1,kirschner_1_Rshp53_Dshp53,24-dehydrocholesterol reductase,Induces,Oncogene-induced,15577914,upregulated
9794920,GSE74324,Limma,,IMR,,RASshp53,p53,none,,RASshp53,RAS,12d,OIS,none,PRJNA299683,10.00%,GDF15,p53_pRb,none,No,,1.096341,2530885000000.0,12.0,Lung,,,,No,3.951188e-13,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp53pRb,none,RASshp53pRb_RASshp53,,tasdemir_RASshp53pRb_RASshp53,growth differentiation factor 15,Induces,Oncogene-induced,26909594,upregulated
164090,GSE103938,Limma,,IMR,,RAS_Rap1nM,mTOR,none,12.0,RAS_Rap1nM,RAS,10d,OIS,none,PRJNA407729,,ENTPD7,mTOR,none,No,,-1.30750955643477,-2631.27445940526,10.0,Lung,,,12.0,No,0.0003800439731498,,,3,R,OSKM,OSKM,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,OSKM,10d,rapamycin,1nM,OSKM1nMRap_R1nMRap,,aarts_1_OSKM1nMRap_R1nMRap,ectonucleoside triphosphate diphosphohydrolase 7,Induces,Oncogene-induced,27737960,downregulated
561329,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,E2F7,none,,RASshE2F7,RAS,7d,OIS,none,PRJNA173792,10%,HAUS4,pRb,none,No,,0.0,0.0,7.0,Lung,,,,No,1.0,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,shpRb,none,SshRB_SshE2F7,1,aksoy_1_SshRB_SshE2F7,HAUS augmin like complex subunit 4,Inhibits,Unclear,32264951,no_change
8945226,GSE128711,Limma,,HFF,,Dox_sgp130,p130,none,,Dox_sgp130,Dox,1d,DDIS,none,PRJNA528619,,RAF1,p130_pRb,none,No,,0.03978143,1.119273,1.0,Skin,,,,Yes,0.893437,,350nM,2,R,Doxorubicin,DDIS,No,NextSeq_500,Single,Human,75,schade_1,Dox,1d,sgp130pRb,none,Dp130pRb_Dp130,,schade_1_Dp130pRb_Dp130,"Raf-1 proto-oncogene, serine/threonine kinase",Induces,Oncogene-induced,9765202,no_change
4320734,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,ATG5,LOC399818,none,No,,1.397502,300564340.0,6.0,Lung,,,14.0,No,3.327075e-09,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,LOC399818,none,LOC399818_RASc,,georgilis_1_LOC399818_RASc,autophagy related 5,Inhibits,Oncogene-induced,19279323,upregulated
11630772,GSE178115,Limma,Agilent,HDF,,REP,ROCK,none,,REP_8d,REP,8d,REP,none,PRJNA737497,10%,MMP7,none,none,No,,-3.666667,-4.822044,8.0,Skin,,,,No,0.2073809,,,3,M,REP,REP,No,,,Human,,Yang,REP,8d,Y27632,2.5uM,R8dROCKi_R8d,1,Yang_R8dROCKi_R8d,matrix metallopeptidase 7,Inhibits,Unclear,18207346,no_change
8076513,GSE24810,Limma,Affymetrix_U133A,HMF3A,5%,OIS,none,none,,Inactive_SV40LT_EV,SV40,7d,OIS,none,PRJNA132307,0.25%,MME,none,E1A,Yes,hTERT_SV40_LT,-3.968979,-4.179248e+27,7.0,Skin,20%,Yes,,No,2.392775e-28,,,3,M,,,No,,,Human,,parmjit_1,,7d,Ad5_E1A_12S,none,ISVe1a_SSVev,1,parmjit_1_ISVe1a_SSVev,membrane metalloendopeptidase,Induces,Oncogene-induced,30671946,downregulated
5759292,GSE122079,Limma,,IMR,,RAS_caspase_inhibitor,caspase,none,14.0,RAS_EV36hCI,RAS,7d,OIS,none,PRJNA503415,10.00%,FASTK,IONpump,none,No,,-1.161633,-1539408404.0,7.0,Lung,,,14.0,No,6.496002e-10,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin_caspase_inhibitor,none,RASdig36CI_RAS36CI,,herranz_2_RASdig36CI_RAS36CI,Fas activated serine/threonine kinase,Induces,Unclear,26583757,downregulated
2727592,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,GR,,BRAF_24h_Clob_2h,RAF,1d,OIS,none,PRJNA556258,,HIRA,RELA,none,Yes,hTERT,-37.47952,-198.1931,1.0,Skin,,,,Yes,0.005045585,,1000ng_ml,3,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,1d,compoundA,2uM_2h,O24CpdA2_O24Clob2,1,carvalho_1_O24CpdA2_O24Clob2,histone cell cycle regulator,Induces,Oncogene-induced,15621527,downregulated
